city_code,year,week,day,date,hour,total_orders,delivered_orders
SJL,2019,40,Tuesday,10/1/2019,17,4,4
SJL,2019,40,Tuesday,10/1/2019,18,4,2
SJL,2019,40,Tuesday,10/1/2019,19,6,5
SJL,2019,40,Tuesday,10/1/2019,20,8,8
TRU,2019,40,Tuesday,10/1/2019,0,7,7
TRU,2019,40,Tuesday,10/1/2019,8,8,8
TRU,2019,40,Tuesday,10/1/2019,9,19,18
TRU,2019,40,Tuesday,10/1/2019,10,28,25
TRU,2019,40,Tuesday,10/1/2019,11,23,23
TRU,2019,40,Tuesday,10/1/2019,12,47,46
TRU,2019,40,Tuesday,10/1/2019,13,53,50
TRU,2019,40,Tuesday,10/1/2019,14,32,29
TRU,2019,40,Tuesday,10/1/2019,15,23,21
TRU,2019,40,Tuesday,10/1/2019,16,31,30
TRU,2019,40,Tuesday,10/1/2019,17,29,29
TRU,2019,40,Tuesday,10/1/2019,18,56,56
TRU,2019,40,Tuesday,10/1/2019,19,120,112
TRU,2019,40,Tuesday,10/1/2019,20,149,143
TRU,2019,40,Tuesday,10/1/2019,21,140,133
TRU,2019,40,Tuesday,10/1/2019,22,110,106
TRU,2019,40,Tuesday,10/1/2019,23,44,33
AQP,2019,40,Wednesday,10/2/2019,8,6,6
AQP,2019,40,Wednesday,10/2/2019,9,10,10
AQP,2019,40,Wednesday,10/2/2019,10,20,17
AQP,2019,40,Wednesday,10/2/2019,11,29,29
AQP,2019,40,Wednesday,10/2/2019,12,68,61
AQP,2019,40,Wednesday,10/2/2019,13,77,72
AQP,2019,40,Wednesday,10/2/2019,14,46,45
AQP,2019,40,Wednesday,10/2/2019,15,45,41
AQP,2019,40,Wednesday,10/2/2019,16,50,47
AQP,2019,40,Wednesday,10/2/2019,17,63,59
AQP,2019,40,Wednesday,10/2/2019,18,105,98
AQP,2019,40,Wednesday,10/2/2019,19,134,130
AQP,2019,40,Wednesday,10/2/2019,20,124,116
AQP,2019,40,Wednesday,10/2/2019,21,109,103
AQP,2019,40,Wednesday,10/2/2019,22,29,26
AQP,2019,40,Wednesday,10/2/2019,23,8,6
CHI,2019,40,Wednesday,10/2/2019,9,3,3
CHI,2019,40,Wednesday,10/2/2019,10,3,3
CHI,2019,40,Wednesday,10/2/2019,11,8,8
CHI,2019,40,Wednesday,10/2/2019,12,21,20
CHI,2019,40,Wednesday,10/2/2019,13,19,19
CHI,2019,40,Wednesday,10/2/2019,14,15,15
CHI,2019,40,Wednesday,10/2/2019,15,14,13
CHI,2019,40,Wednesday,10/2/2019,16,14,14
CHI,2019,40,Wednesday,10/2/2019,17,24,22
CHI,2019,40,Wednesday,10/2/2019,18,35,35
CHI,2019,40,Wednesday,10/2/2019,19,76,75
CHI,2019,40,Wednesday,10/2/2019,20,83,77
CHI,2019,40,Wednesday,10/2/2019,21,71,64
CHI,2019,40,Wednesday,10/2/2019,22,52,50
CHI,2019,40,Wednesday,10/2/2019,23,7,7
LIM,2019,40,Wednesday,10/2/2019,0,196,169
LIM,2019,40,Wednesday,10/2/2019,1,104,85
LIM,2019,40,Wednesday,10/2/2019,2,50,36
LIM,2019,40,Wednesday,10/2/2019,3,21,18
LIM,2019,40,Wednesday,10/2/2019,4,9,5
LIM,2019,40,Wednesday,10/2/2019,5,7,5
LIM,2019,40,Wednesday,10/2/2019,6,52,45
LIM,2019,40,Wednesday,10/2/2019,7,203,179
LIM,2019,40,Wednesday,10/2/2019,8,469,437
LIM,2019,40,Wednesday,10/2/2019,9,939,901
LIM,2019,40,Wednesday,10/2/2019,10,1095,1052
LIM,2019,40,Wednesday,10/2/2019,11,1406,1338
LIM,2019,40,Wednesday,10/2/2019,12,1974,1889
LIM,2019,40,Wednesday,10/2/2019,13,1987,1903
LIM,2019,40,Wednesday,10/2/2019,14,1711,1649
LIM,2019,40,Wednesday,10/2/2019,15,1646,1580
LIM,2019,40,Wednesday,10/2/2019,16,1640,1572
LIM,2019,40,Wednesday,10/2/2019,17,1336,1251
LIM,2019,40,Wednesday,10/2/2019,18,1320,1266
LIM,2019,40,Wednesday,10/2/2019,19,1654,1600
LIM,2019,40,Wednesday,10/2/2019,20,1861,1772
LIM,2019,40,Wednesday,10/2/2019,21,1470,1394
LIM,2019,40,Wednesday,10/2/2019,22,900,836
LIM,2019,40,Wednesday,10/2/2019,23,440,390
PIU,2019,40,Wednesday,10/2/2019,0,11,5
PIU,2019,40,Wednesday,10/2/2019,10,6,5
PIU,2019,40,Wednesday,10/2/2019,11,6,4
PIU,2019,40,Wednesday,10/2/2019,12,27,24
PIU,2019,40,Wednesday,10/2/2019,13,26,26
PIU,2019,40,Wednesday,10/2/2019,14,25,21
PIU,2019,40,Wednesday,10/2/2019,15,10,9
PIU,2019,40,Wednesday,10/2/2019,16,11,7
PIU,2019,40,Wednesday,10/2/2019,17,13,12
PIU,2019,40,Wednesday,10/2/2019,18,22,21
PIU,2019,40,Wednesday,10/2/2019,19,60,54
PIU,2019,40,Wednesday,10/2/2019,20,71,70
PIU,2019,40,Wednesday,10/2/2019,21,88,85
PIU,2019,40,Wednesday,10/2/2019,22,50,48
PIU,2019,40,Wednesday,10/2/2019,23,27,24
SJL,2019,40,Wednesday,10/2/2019,10,1,1
SJL,2019,40,Wednesday,10/2/2019,12,1,1
SJL,2019,40,Wednesday,10/2/2019,13,3,2
SJL,2019,40,Wednesday,10/2/2019,15,1,1
SJL,2019,40,Wednesday,10/2/2019,16,2,2
SJL,2019,40,Wednesday,10/2/2019,17,4,4
SJL,2019,40,Wednesday,10/2/2019,19,2,2
SJL,2019,40,Wednesday,10/2/2019,20,2,2
TRU,2019,40,Wednesday,10/2/2019,0,12,5
TRU,2019,40,Wednesday,10/2/2019,8,10,9
TRU,2019,40,Wednesday,10/2/2019,9,10,8
TRU,2019,40,Wednesday,10/2/2019,10,24,21
TRU,2019,40,Wednesday,10/2/2019,11,17,16
TRU,2019,40,Wednesday,10/2/2019,12,36,34
TRU,2019,40,Wednesday,10/2/2019,13,48,45
TRU,2019,40,Wednesday,10/2/2019,14,34,34
TRU,2019,40,Wednesday,10/2/2019,15,30,30
TRU,2019,40,Wednesday,10/2/2019,16,18,18
TRU,2019,40,Wednesday,10/2/2019,17,33,31
TRU,2019,40,Wednesday,10/2/2019,18,56,50
TRU,2019,40,Wednesday,10/2/2019,19,129,127
TRU,2019,40,Wednesday,10/2/2019,20,142,136
TRU,2019,40,Wednesday,10/2/2019,21,126,123
TRU,2019,40,Wednesday,10/2/2019,22,87,85
TRU,2019,40,Wednesday,10/2/2019,23,46,45
AQP,2019,40,Thursday,10/3/2019,8,5,5
AQP,2019,40,Thursday,10/3/2019,9,4,3
AQP,2019,40,Thursday,10/3/2019,10,28,27
AQP,2019,40,Thursday,10/3/2019,11,32,30
AQP,2019,40,Thursday,10/3/2019,12,79,77
AQP,2019,40,Thursday,10/3/2019,13,68,66
AQP,2019,40,Thursday,10/3/2019,14,64,59
AQP,2019,40,Thursday,10/3/2019,15,49,47
AQP,2019,40,Thursday,10/3/2019,16,42,38
AQP,2019,40,Thursday,10/3/2019,17,48,46
AQP,2019,40,Thursday,10/3/2019,18,82,82
AQP,2019,40,Thursday,10/3/2019,19,127,122
AQP,2019,40,Thursday,10/3/2019,20,133,125
AQP,2019,40,Thursday,10/3/2019,21,91,88
AQP,2019,40,Thursday,10/3/2019,22,44,40
AQP,2019,40,Thursday,10/3/2019,23,14,11
CHI,2019,40,Thursday,10/3/2019,0,1,0
CHI,2019,40,Thursday,10/3/2019,9,5,5
CHI,2019,40,Thursday,10/3/2019,10,18,16
CHI,2019,40,Thursday,10/3/2019,11,15,13
CHI,2019,40,Thursday,10/3/2019,12,18,17
CHI,2019,40,Thursday,10/3/2019,13,19,19
CHI,2019,40,Thursday,10/3/2019,14,19,18
CHI,2019,40,Thursday,10/3/2019,15,11,11
CHI,2019,40,Thursday,10/3/2019,16,23,22
CHI,2019,40,Thursday,10/3/2019,17,25,22
CHI,2019,40,Thursday,10/3/2019,18,43,41
CHI,2019,40,Thursday,10/3/2019,19,77,71
CHI,2019,40,Thursday,10/3/2019,20,75,74
CHI,2019,40,Thursday,10/3/2019,21,85,82
CHI,2019,40,Thursday,10/3/2019,22,38,36
CHI,2019,40,Thursday,10/3/2019,23,10,10
LIM,2019,40,Thursday,10/3/2019,0,243,195
LIM,2019,40,Thursday,10/3/2019,1,111,85
LIM,2019,40,Thursday,10/3/2019,2,40,34
LIM,2019,40,Thursday,10/3/2019,3,23,18
LIM,2019,40,Thursday,10/3/2019,4,12,9
LIM,2019,40,Thursday,10/3/2019,5,7,5
LIM,2019,40,Thursday,10/3/2019,6,40,33
LIM,2019,40,Thursday,10/3/2019,7,224,201
LIM,2019,40,Thursday,10/3/2019,8,491,471
LIM,2019,40,Thursday,10/3/2019,9,973,940
LIM,2019,40,Thursday,10/3/2019,10,1223,1170
LIM,2019,40,Thursday,10/3/2019,11,1343,1282
LIM,2019,40,Thursday,10/3/2019,12,2126,2044
LIM,2019,40,Thursday,10/3/2019,13,1870,1789
LIM,2019,40,Thursday,10/3/2019,14,1719,1653
LIM,2019,40,Thursday,10/3/2019,15,1671,1601
LIM,2019,40,Thursday,10/3/2019,16,1531,1454
LIM,2019,40,Thursday,10/3/2019,17,1355,1276
LIM,2019,40,Thursday,10/3/2019,18,1361,1278
LIM,2019,40,Thursday,10/3/2019,19,1670,1616
LIM,2019,40,Thursday,10/3/2019,20,1872,1782
LIM,2019,40,Thursday,10/3/2019,21,1565,1473
LIM,2019,40,Thursday,10/3/2019,22,873,828
LIM,2019,40,Thursday,10/3/2019,23,481,428
PIU,2019,40,Thursday,10/3/2019,0,12,7
PIU,2019,40,Thursday,10/3/2019,9,1,1
PIU,2019,40,Thursday,10/3/2019,10,12,12
PIU,2019,40,Thursday,10/3/2019,11,10,10
PIU,2019,40,Thursday,10/3/2019,12,16,15
PIU,2019,40,Thursday,10/3/2019,13,23,22
PIU,2019,40,Thursday,10/3/2019,14,23,22
PIU,2019,40,Thursday,10/3/2019,15,14,11
PIU,2019,40,Thursday,10/3/2019,16,19,18
PIU,2019,40,Thursday,10/3/2019,17,13,8
PIU,2019,40,Thursday,10/3/2019,18,19,19
PIU,2019,40,Thursday,10/3/2019,19,74,71
PIU,2019,40,Thursday,10/3/2019,20,64,62
PIU,2019,40,Thursday,10/3/2019,21,76,74
PIU,2019,40,Thursday,10/3/2019,22,50,49
PIU,2019,40,Thursday,10/3/2019,23,26,22
SJL,2019,40,Thursday,10/3/2019,10,1,0
SJL,2019,40,Thursday,10/3/2019,11,3,2
SJL,2019,40,Thursday,10/3/2019,12,3,2
SJL,2019,40,Thursday,10/3/2019,13,2,1
SJL,2019,40,Thursday,10/3/2019,14,3,1
SJL,2019,40,Thursday,10/3/2019,15,2,2
SJL,2019,40,Thursday,10/3/2019,18,5,5
SJL,2019,40,Thursday,10/3/2019,19,5,5
SJL,2019,40,Thursday,10/3/2019,20,8,8
TRU,2019,40,Thursday,10/3/2019,0,11,9
TRU,2019,40,Thursday,10/3/2019,8,9,9
TRU,2019,40,Thursday,10/3/2019,9,13,11
TRU,2019,40,Thursday,10/3/2019,10,13,12
TRU,2019,40,Thursday,10/3/2019,11,19,19
TRU,2019,40,Thursday,10/3/2019,12,39,38
TRU,2019,40,Thursday,10/3/2019,13,58,55
TRU,2019,40,Thursday,10/3/2019,14,34,34
TRU,2019,40,Thursday,10/3/2019,15,29,23
TRU,2019,40,Thursday,10/3/2019,16,31,29
TRU,2019,40,Thursday,10/3/2019,17,28,26
TRU,2019,40,Thursday,10/3/2019,18,50,48
TRU,2019,40,Thursday,10/3/2019,19,122,116
TRU,2019,40,Thursday,10/3/2019,20,156,152
TRU,2019,40,Thursday,10/3/2019,21,117,114
TRU,2019,40,Thursday,10/3/2019,22,96,93
TRU,2019,40,Thursday,10/3/2019,23,46,45
AQP,2019,40,Friday,10/4/2019,8,8,8
AQP,2019,40,Friday,10/4/2019,9,15,15
AQP,2019,40,Friday,10/4/2019,10,21,21
AQP,2019,40,Friday,10/4/2019,11,40,38
AQP,2019,40,Friday,10/4/2019,12,62,59
AQP,2019,40,Friday,10/4/2019,13,83,79
AQP,2019,40,Friday,10/4/2019,14,59,57
AQP,2019,40,Friday,10/4/2019,15,58,55
AQP,2019,40,Friday,10/4/2019,16,54,51
AQP,2019,40,Friday,10/4/2019,17,70,63
AQP,2019,40,Friday,10/4/2019,18,105,101
AQP,2019,40,Friday,10/4/2019,19,154,144
AQP,2019,40,Friday,10/4/2019,20,155,149
AQP,2019,40,Friday,10/4/2019,21,133,124
AQP,2019,40,Friday,10/4/2019,22,57,53
AQP,2019,40,Friday,10/4/2019,23,16,15
CHI,2019,40,Friday,10/4/2019,8,1,1
CHI,2019,40,Friday,10/4/2019,9,15,13
CHI,2019,40,Friday,10/4/2019,10,4,4
CHI,2019,40,Friday,10/4/2019,11,6,6
CHI,2019,40,Friday,10/4/2019,12,23,23
CHI,2019,40,Friday,10/4/2019,13,36,33
CHI,2019,40,Friday,10/4/2019,14,24,22
CHI,2019,40,Friday,10/4/2019,15,21,19
CHI,2019,40,Friday,10/4/2019,16,20,18
CHI,2019,40,Friday,10/4/2019,17,29,29
CHI,2019,40,Friday,10/4/2019,18,48,48
CHI,2019,40,Friday,10/4/2019,19,86,84
CHI,2019,40,Friday,10/4/2019,20,100,100
CHI,2019,40,Friday,10/4/2019,21,100,98
CHI,2019,40,Friday,10/4/2019,22,51,49
CHI,2019,40,Friday,10/4/2019,23,20,16
CUZ,2019,40,Friday,10/4/2019,11,1,1
CUZ,2019,40,Friday,10/4/2019,13,1,1
CUZ,2019,40,Friday,10/4/2019,15,1,1
CUZ,2019,40,Friday,10/4/2019,16,1,1
CUZ,2019,40,Friday,10/4/2019,17,2,2
CUZ,2019,40,Friday,10/4/2019,18,2,2
CUZ,2019,40,Friday,10/4/2019,19,3,2
CUZ,2019,40,Friday,10/4/2019,20,2,1
CUZ,2019,40,Friday,10/4/2019,21,4,3
CUZ,2019,40,Friday,10/4/2019,22,1,1
LIM,2019,40,Friday,10/4/2019,0,225,197
LIM,2019,40,Friday,10/4/2019,1,100,83
LIM,2019,40,Friday,10/4/2019,2,53,45
LIM,2019,40,Friday,10/4/2019,3,33,28
LIM,2019,40,Friday,10/4/2019,4,16,10
LIM,2019,40,Friday,10/4/2019,5,3,3
LIM,2019,40,Friday,10/4/2019,6,49,40
LIM,2019,40,Friday,10/4/2019,7,222,210
LIM,2019,40,Friday,10/4/2019,8,538,502
LIM,2019,40,Friday,10/4/2019,9,1073,1021
LIM,2019,40,Friday,10/4/2019,10,1343,1279
LIM,2019,40,Friday,10/4/2019,11,1492,1418
LIM,2019,40,Friday,10/4/2019,12,2180,2097
LIM,2019,40,Friday,10/4/2019,13,2078,2010
LIM,2019,40,Friday,10/4/2019,14,1912,1841
LIM,2019,40,Friday,10/4/2019,15,1892,1825
LIM,2019,40,Friday,10/4/2019,16,1823,1736
LIM,2019,40,Friday,10/4/2019,17,1582,1502
LIM,2019,40,Friday,10/4/2019,18,1600,1521
LIM,2019,40,Friday,10/4/2019,19,2127,2027
LIM,2019,40,Friday,10/4/2019,20,2565,2465
LIM,2019,40,Friday,10/4/2019,21,2230,2125
LIM,2019,40,Friday,10/4/2019,22,1401,1280
LIM,2019,40,Friday,10/4/2019,23,798,699
PIU,2019,40,Friday,10/4/2019,0,6,4
PIU,2019,40,Friday,10/4/2019,10,8,6
PIU,2019,40,Friday,10/4/2019,11,12,12
PIU,2019,40,Friday,10/4/2019,12,24,23
PIU,2019,40,Friday,10/4/2019,13,31,31
PIU,2019,40,Friday,10/4/2019,14,17,16
PIU,2019,40,Friday,10/4/2019,15,14,12
PIU,2019,40,Friday,10/4/2019,16,20,18
PIU,2019,40,Friday,10/4/2019,17,21,19
PIU,2019,40,Friday,10/4/2019,18,21,18
PIU,2019,40,Friday,10/4/2019,19,60,58
PIU,2019,40,Friday,10/4/2019,20,79,74
PIU,2019,40,Friday,10/4/2019,21,80,78
PIU,2019,40,Friday,10/4/2019,22,68,66
PIU,2019,40,Friday,10/4/2019,23,30,29
SJL,2019,40,Friday,10/4/2019,10,1,1
SJL,2019,40,Friday,10/4/2019,11,2,2
SJL,2019,40,Friday,10/4/2019,12,4,3
SJL,2019,40,Friday,10/4/2019,13,3,3
SJL,2019,40,Friday,10/4/2019,14,4,4
SJL,2019,40,Friday,10/4/2019,15,1,1
SJL,2019,40,Friday,10/4/2019,16,1,1
SJL,2019,40,Friday,10/4/2019,17,1,1
SJL,2019,40,Friday,10/4/2019,19,4,4
SJL,2019,40,Friday,10/4/2019,20,3,3
TRU,2019,40,Friday,10/4/2019,0,7,7
TRU,2019,40,Friday,10/4/2019,1,1,0
TRU,2019,40,Friday,10/4/2019,7,1,0
TRU,2019,40,Friday,10/4/2019,8,5,5
TRU,2019,40,Friday,10/4/2019,9,22,22
TRU,2019,40,Friday,10/4/2019,10,19,19
TRU,2019,40,Friday,10/4/2019,11,26,24
TRU,2019,40,Friday,10/4/2019,12,36,34
TRU,2019,40,Friday,10/4/2019,13,53,52
TRU,2019,40,Friday,10/4/2019,14,42,41
TRU,2019,40,Friday,10/4/2019,15,38,38
TRU,2019,40,Friday,10/4/2019,16,27,26
TRU,2019,40,Friday,10/4/2019,17,34,34
TRU,2019,40,Friday,10/4/2019,18,49,48
TRU,2019,40,Friday,10/4/2019,19,136,131
TRU,2019,40,Friday,10/4/2019,20,181,177
TRU,2019,40,Friday,10/4/2019,21,138,132
TRU,2019,40,Friday,10/4/2019,22,110,105
TRU,2019,40,Friday,10/4/2019,23,60,56
AQP,2019,40,Saturday,10/5/2019,8,12,12
AQP,2019,40,Saturday,10/5/2019,9,25,24
AQP,2019,40,Saturday,10/5/2019,10,34,32
AQP,2019,40,Saturday,10/5/2019,11,39,36
AQP,2019,40,Saturday,10/5/2019,12,118,112
AQP,2019,40,Saturday,10/5/2019,13,126,120
AQP,2019,40,Saturday,10/5/2019,14,119,115
AQP,2019,40,Saturday,10/5/2019,15,81,81
AQP,2019,40,Saturday,10/5/2019,16,71,70
AQP,2019,40,Saturday,10/5/2019,17,73,72
AQP,2019,40,Saturday,10/5/2019,18,132,127
AQP,2019,40,Saturday,10/5/2019,19,187,182
AQP,2019,40,Saturday,10/5/2019,20,202,188
AQP,2019,40,Saturday,10/5/2019,21,142,134
AQP,2019,40,Saturday,10/5/2019,22,60,56
AQP,2019,40,Saturday,10/5/2019,23,17,16
CHI,2019,40,Saturday,10/5/2019,9,16,16
CHI,2019,40,Saturday,10/5/2019,10,18,14
CHI,2019,40,Saturday,10/5/2019,11,23,20
CHI,2019,40,Saturday,10/5/2019,12,28,27
CHI,2019,40,Saturday,10/5/2019,13,55,51
CHI,2019,40,Saturday,10/5/2019,14,39,38
CHI,2019,40,Saturday,10/5/2019,15,27,25
CHI,2019,40,Saturday,10/5/2019,16,25,23
CHI,2019,40,Saturday,10/5/2019,17,32,30
CHI,2019,40,Saturday,10/5/2019,18,59,57
CHI,2019,40,Saturday,10/5/2019,19,139,131
CHI,2019,40,Saturday,10/5/2019,20,153,142
CHI,2019,40,Saturday,10/5/2019,21,123,114
CHI,2019,40,Saturday,10/5/2019,22,64,60
CHI,2019,40,Saturday,10/5/2019,23,24,12
CUZ,2019,40,Saturday,10/5/2019,11,2,2
CUZ,2019,40,Saturday,10/5/2019,12,1,0
CUZ,2019,40,Saturday,10/5/2019,14,1,1
CUZ,2019,40,Saturday,10/5/2019,15,4,4
CUZ,2019,40,Saturday,10/5/2019,16,2,1
CUZ,2019,40,Saturday,10/5/2019,18,4,3
CUZ,2019,40,Saturday,10/5/2019,19,11,11
