city,date,weekday,hour,concat,SeasonalNaive,HoltWinters,Arima,TBATS
CUZ,2021-01-21,Thursday,1,CUZ442171,0,0,0,0
CUZ,2021-01-21,Thursday,3,CUZ442173,0,0,0,0
CUZ,2021-01-21,Thursday,7,CUZ442177,0,0,0,0
CUZ,2021-01-21,Thursday,8,CUZ442178,0,0,0,0
CUZ,2021-01-21,Thursday,9,CUZ442179,0,0,0,0
CUZ,2021-01-21,Thursday,10,CUZ4421710,2,4,4,3
CUZ,2021-01-21,Thursday,11,CUZ4421711,4,6,6,6
CUZ,2021-01-21,Thursday,12,CUZ4421712,11,18,18,16
CUZ,2021-01-21,Thursday,13,CUZ4421713,11,17,17,16
CUZ,2021-01-21,Thursday,14,CUZ4421714,10,15,15,14
CUZ,2021-01-21,Thursday,15,CUZ4421715,6,10,10,9
CUZ,2021-01-21,Thursday,16,CUZ4421716,7,11,11,10
CUZ,2021-01-21,Thursday,17,CUZ4421717,11,18,18,16
CUZ,2021-01-21,Thursday,18,CUZ4421718,14,21,21,20
CUZ,2021-01-21,Thursday,19,CUZ4421719,15,23,23,21
CUZ,2021-01-21,Thursday,20,CUZ4421720,9,13,13,12
CUZ,2021-01-21,Thursday,21,CUZ4421721,3,5,5,5
CUZ,2021-01-21,Thursday,22,CUZ4421722,0,0,0,0
CUZ,2021-01-21,Thursday,23,CUZ4421723,0,0,0,0
HUA,2021-01-07,Thursday,8,HUA442038,0,0,0,0
HUA,2021-01-07,Thursday,9,HUA442039,0,2,2,2
HUA,2021-01-07,Thursday,10,HUA4420310,0,3,3,3
HUA,2021-01-07,Thursday,11,HUA4420311,2,15,15,14
HUA,2021-01-07,Thursday,12,HUA4420312,6,38,37,35
HUA,2021-01-07,Thursday,13,HUA4420313,8,51,50,47
HUA,2021-01-07,Thursday,14,HUA4420314,5,35,35,33
HUA,2021-01-07,Thursday,15,HUA4420315,4,24,24,22
HUA,2021-01-07,Thursday,16,HUA4420316,4,26,26,24
HUA,2021-01-07,Thursday,17,HUA4420317,5,34,33,31
HUA,2021-01-07,Thursday,18,HUA4420318,9,62,61,57
HUA,2021-01-07,Thursday,19,HUA4420319,11,70,70,65
HUA,2021-01-07,Thursday,20,HUA4420320,5,32,32,29
HUA,2021-01-07,Thursday,21,HUA4420321,1,5,5,5
HUA,2021-01-07,Thursday,22,HUA4420322,0,0,0,0
HUA,2021-01-08,Friday,8,HUA442048,0,0,0,0
HUA,2021-01-08,Friday,9,HUA442049,1,2,2,2
HUA,2021-01-08,Friday,10,HUA4420410,1,3,4,4
HUA,2021-01-08,Friday,11,HUA4420411,5,13,14,15
HUA,2021-01-08,Friday,12,HUA4420412,17,41,42,45
HUA,2021-01-08,Friday,13,HUA4420413,20,51,52,55
HUA,2021-01-08,Friday,14,HUA4420414,15,36,37,39
HUA,2021-01-08,Friday,15,HUA4420415,10,25,25,27
HUA,2021-01-08,Friday,16,HUA4420416,10,24,25,27
HUA,2021-01-08,Friday,17,HUA4420417,15,37,37,40
HUA,2021-01-08,Friday,18,HUA4420418,21,51,52,56
HUA,2021-01-08,Friday,19,HUA4420419,25,62,62,67
HUA,2021-01-08,Friday,20,HUA4420420,17,41,42,45
HUA,2021-01-08,Friday,21,HUA4420421,4,9,9,10
HUA,2021-01-08,Friday,22,HUA4420422,0,0,0,0
HUA,2021-01-09,Saturday,8,HUA442058,0,0,0,0
HUA,2021-01-09,Saturday,9,HUA442059,2,4,4,4
HUA,2021-01-09,Saturday,10,HUA4420510,1,3,3,4
HUA,2021-01-09,Saturday,11,HUA4420511,6,14,14,17
HUA,2021-01-09,Saturday,12,HUA4420512,17,38,39,46
HUA,2021-01-09,Saturday,13,HUA4420513,22,49,50,58
HUA,2021-01-09,Saturday,14,HUA4420514,16,36,37,43
HUA,2021-01-09,Saturday,15,HUA4420515,11,24,25,29
HUA,2021-01-09,Saturday,16,HUA4420516,9,20,21,24
HUA,2021-01-09,Saturday,17,HUA4420517,14,30,31,36
HUA,2021-01-09,Saturday,18,HUA4420518,23,51,51,60
HUA,2021-01-09,Saturday,19,HUA4420519,32,71,72,84
HUA,2021-01-09,Saturday,20,HUA4420520,22,48,49,57
HUA,2021-01-09,Saturday,21,HUA4420521,3,7,7,9
HUA,2021-01-09,Saturday,22,HUA4420522,0,0,0,0
HUA,2021-01-10,Sunday,8,HUA442068,0,0,0,0
HUA,2021-01-10,Sunday,9,HUA442069,2,4,4,4
HUA,2021-01-10,Sunday,10,HUA4420610,3,4,4,5
HUA,2021-01-10,Sunday,11,HUA4420611,12,19,20,22
HUA,2021-01-10,Sunday,12,HUA4420612,30,48,49,55
HUA,2021-01-10,Sunday,13,HUA4420613,36,56,57,65
HUA,2021-01-10,Sunday,14,HUA4420614,28,44,44,50
HUA,2021-01-10,Sunday,15,HUA4420615,18,28,29,33
HUA,2021-01-10,Sunday,16,HUA4420616,16,25,25,29
HUA,2021-01-10,Sunday,17,HUA4420617,18,28,29,33
HUA,2021-01-10,Sunday,18,HUA4420618,30,48,49,56
HUA,2021-01-10,Sunday,19,HUA4420619,35,55,56,63
HUA,2021-01-10,Sunday,20,HUA4420620,20,32,33,37
HUA,2021-01-10,Sunday,21,HUA4420621,3,5,5,5
HUA,2021-01-10,Sunday,22,HUA4420622,0,0,0,0
HUA,2021-01-11,Monday,8,HUA442078,0,0,0,0
HUA,2021-01-11,Monday,9,HUA442079,1,2,2,2
HUA,2021-01-11,Monday,10,HUA4420710,2,3,3,3
HUA,2021-01-11,Monday,11,HUA4420711,8,14,15,14
HUA,2021-01-11,Monday,12,HUA4420712,20,34,35,34
HUA,2021-01-11,Monday,13,HUA4420713,26,44,45,44
HUA,2021-01-11,Monday,14,HUA4420714,16,27,28,27
HUA,2021-01-11,Monday,15,HUA4420715,13,22,22,22
HUA,2021-01-11,Monday,16,HUA4420716,15,26,26,26
HUA,2021-01-11,Monday,17,HUA4420717,20,33,34,33
HUA,2021-01-11,Monday,18,HUA4420718,32,55,56,55
HUA,2021-01-11,Monday,19,HUA4420719,44,76,77,76
HUA,2021-01-11,Monday,20,HUA4420720,29,49,50,49
HUA,2021-01-11,Monday,21,HUA4420721,6,10,11,10
HUA,2021-01-11,Monday,22,HUA4420722,0,0,0,0
HUA,2021-01-12,Tuesday,8,HUA442088,0,0,0,0
HUA,2021-01-12,Tuesday,9,HUA442089,1,2,2,2
HUA,2021-01-12,Tuesday,10,HUA4420810,3,5,5,5
HUA,2021-01-12,Tuesday,11,HUA4420811,10,15,15,13
HUA,2021-01-12,Tuesday,12,HUA4420812,23,36,37,30
HUA,2021-01-12,Tuesday,13,HUA4420813,27,42,43,35
HUA,2021-01-12,Tuesday,14,HUA4420814,21,33,34,28
HUA,2021-01-12,Tuesday,15,HUA4420815,14,22,22,18
HUA,2021-01-12,Tuesday,16,HUA4420816,14,22,23,19
HUA,2021-01-12,Tuesday,17,HUA4420817,22,35,35,29
HUA,2021-01-12,Tuesday,18,HUA4420818,37,57,58,48
HUA,2021-01-12,Tuesday,19,HUA4420819,46,71,72,60
HUA,2021-01-12,Tuesday,20,HUA4420820,30,47,48,39
HUA,2021-01-12,Tuesday,21,HUA4420821,6,9,9,7
HUA,2021-01-12,Tuesday,22,HUA4420822,0,0,0,0
HUA,2021-01-13,Wednesday,8,HUA442098,0,0,0,0
HUA,2021-01-13,Wednesday,9,HUA442099,2,3,3,3
HUA,2021-01-13,Wednesday,10,HUA4420910,1,3,3,2
HUA,2021-01-13,Wednesday,11,HUA4420911,8,15,16,12
HUA,2021-01-13,Wednesday,12,HUA4420912,20,36,37,29
HUA,2021-01-13,Wednesday,13,HUA4420913,23,43,43,34
HUA,2021-01-13,Wednesday,14,HUA4420914,17,32,32,25
HUA,2021-01-13,Wednesday,15,HUA4420915,12,23,23,18
HUA,2021-01-13,Wednesday,16,HUA4420916,13,23,24,18
HUA,2021-01-13,Wednesday,17,HUA4420917,19,35,35,28
HUA,2021-01-13,Wednesday,18,HUA4420918,32,59,60,47
HUA,2021-01-13,Wednesday,19,HUA4420919,37,69,71,55
HUA,2021-01-13,Wednesday,20,HUA4420920,25,47,48,37
HUA,2021-01-13,Wednesday,21,HUA4420921,5,9,9,7
HUA,2021-01-13,Wednesday,22,HUA4420922,0,0,0,0
HUA,2021-01-14,Thursday,8,HUA442108,0,0,0,0
HUA,2021-01-14,Thursday,9,HUA442109,1,2,2,2
HUA,2021-01-14,Thursday,10,HUA4421010,1,3,3,2
HUA,2021-01-14,Thursday,11,HUA4421011,8,15,15,13
HUA,2021-01-14,Thursday,12,HUA4421012,20,38,39,33
HUA,2021-01-14,Thursday,13,HUA4421013,27,51,52,45
HUA,2021-01-14,Thursday,14,HUA4421014,19,35,36,31
HUA,2021-01-14,Thursday,15,HUA4421015,13,24,25,21
HUA,2021-01-14,Thursday,16,HUA4421016,14,26,26,23
HUA,2021-01-14,Thursday,17,HUA4421017,18,34,34,30
HUA,2021-01-14,Thursday,18,HUA4421018,33,62,63,55
HUA,2021-01-14,Thursday,19,HUA4421019,37,70,72,62
HUA,2021-01-14,Thursday,20,HUA4421020,17,32,32,28
HUA,2021-01-14,Thursday,21,HUA4421021,3,5,6,5
HUA,2021-01-14,Thursday,22,HUA4421022,0,0,0,0
HUA,2021-01-15,Friday,8,HUA442118,0,0,0,0
HUA,2021-01-15,Friday,9,HUA442119,1,2,2,2
HUA,2021-01-15,Friday,10,HUA4421110,2,3,4,4
HUA,2021-01-15,Friday,11,HUA4421111,8,13,14,14
HUA,2021-01-15,Friday,12,HUA4421112,23,41,42,43
HUA,2021-01-15,Friday,13,HUA4421113,29,51,52,53
HUA,2021-01-15,Friday,14,HUA4421114,21,36,37,38
HUA,2021-01-15,Friday,15,HUA4421115,14,25,25,26
HUA,2021-01-15,Friday,16,HUA4421116,14,24,25,26
HUA,2021-01-15,Friday,17,HUA4421117,21,37,37,38
HUA,2021-01-15,Friday,18,HUA4421118,29,51,52,54
HUA,2021-01-15,Friday,19,HUA4421119,35,62,63,65
HUA,2021-01-15,Friday,20,HUA4421120,23,41,42,43
HUA,2021-01-15,Friday,21,HUA4421121,5,9,9,9
HUA,2021-01-15,Friday,22,HUA4421122,0,0,0,0
HUA,2021-01-16,Saturday,8,HUA442128,0,0,0,0
HUA,2021-01-16,Saturday,9,HUA442129,3,4,4,4
HUA,2021-01-16,Saturday,10,HUA4421210,2,3,3,4
HUA,2021-01-16,Saturday,11,HUA4421211,11,14,15,16
HUA,2021-01-16,Saturday,12,HUA4421212,30,38,39,44
HUA,2021-01-16,Saturday,13,HUA4421213,38,49,50,56
HUA,2021-01-16,Saturday,14,HUA4421214,28,36,37,42
HUA,2021-01-16,Saturday,15,HUA4421215,19,24,25,28
HUA,2021-01-16,Saturday,16,HUA4421216,16,20,21,23
HUA,2021-01-16,Saturday,17,HUA4421217,24,30,31,35
HUA,2021-01-16,Saturday,18,HUA4421218,40,51,52,58
HUA,2021-01-16,Saturday,19,HUA4421219,56,71,72,81
HUA,2021-01-16,Saturday,20,HUA4421220,38,48,49,55
HUA,2021-01-16,Saturday,21,HUA4421221,6,7,7,8
HUA,2021-01-16,Saturday,22,HUA4421222,0,0,0,0
HUA,2021-01-17,Sunday,8,HUA442138,0,0,0,0
HUA,2021-01-17,Sunday,9,HUA442139,3,4,4,4
HUA,2021-01-17,Sunday,10,HUA4421310,4,4,4,5
HUA,2021-01-17,Sunday,11,HUA4421311,16,19,20,22
HUA,2021-01-17,Sunday,12,HUA4421312,39,48,49,53
HUA,2021-01-17,Sunday,13,HUA4421313,47,56,57,63
HUA,2021-01-17,Sunday,14,HUA4421314,36,44,44,48
HUA,2021-01-17,Sunday,15,HUA4421315,23,28,29,31
HUA,2021-01-17,Sunday,16,HUA4421316,21,25,25,28
HUA,2021-01-17,Sunday,17,HUA4421317,23,28,29,32
HUA,2021-01-17,Sunday,18,HUA4421318,40,48,49,54
HUA,2021-01-17,Sunday,19,HUA4421319,45,55,56,61
HUA,2021-01-17,Sunday,20,HUA4421320,27,32,33,36
HUA,2021-01-17,Sunday,21,HUA4421321,4,5,5,5
HUA,2021-01-17,Sunday,22,HUA4421322,0,0,0,0
HUA,2021-01-18,Monday,8,HUA442148,0,0,0,0
HUA,2021-01-18,Monday,9,HUA442149,2,2,2,2
HUA,2021-01-18,Monday,10,HUA4421410,3,3,3,3
HUA,2021-01-18,Monday,11,HUA4421411,12,14,15,14
HUA,2021-01-18,Monday,12,HUA4421412,29,34,35,33
HUA,2021-01-18,Monday,13,HUA4421413,38,44,45,42
HUA,2021-01-18,Monday,14,HUA4421414,23,27,28,26
HUA,2021-01-18,Monday,15,HUA4421415,18,22,22,21
HUA,2021-01-18,Monday,16,HUA4421416,22,26,26,25
HUA,2021-01-18,Monday,17,HUA4421417,29,33,34,32
HUA,2021-01-18,Monday,18,HUA4421418,47,55,56,52
HUA,2021-01-18,Monday,19,HUA4421419,65,76,77,72
HUA,2021-01-18,Monday,20,HUA4421420,42,49,50,47
HUA,2021-01-18,Monday,21,HUA4421421,9,10,11,10
HUA,2021-01-18,Monday,22,HUA4421422,0,0,0,0
HUA,2021-01-19,Tuesday,8,HUA442158,0,0,0,0
HUA,2021-01-19,Tuesday,9,HUA442159,2,2,2,2
HUA,2021-01-19,Tuesday,10,HUA4421510,5,5,5,4
HUA,2021-01-19,Tuesday,11,HUA4421511,14,15,15,12
HUA,2021-01-19,Tuesday,12,HUA4421512,34,36,37,29
HUA,2021-01-19,Tuesday,13,HUA4421513,40,42,43,34
HUA,2021-01-19,Tuesday,14,HUA4421514,31,33,34,26
HUA,2021-01-19,Tuesday,15,HUA4421515,20,22,22,17
HUA,2021-01-19,Tuesday,16,HUA4421516,21,22,23,18
HUA,2021-01-19,Tuesday,17,HUA4421517,33,35,35,28
HUA,2021-01-19,Tuesday,18,HUA4421518,54,57,58,45
HUA,2021-01-19,Tuesday,19,HUA4421519,67,71,72,56
HUA,2021-01-19,Tuesday,20,HUA4421520,44,47,48,37
HUA,2021-01-19,Tuesday,21,HUA4421521,8,9,9,7
HUA,2021-01-19,Tuesday,22,HUA4421522,0,0,0,0
HUA,2021-01-20,Wednesday,8,HUA442168,0,0,0,0
HUA,2021-01-20,Wednesday,9,HUA442169,3,3,3,2
HUA,2021-01-20,Wednesday,10,HUA4421610,3,3,3,2
HUA,2021-01-20,Wednesday,11,HUA4421611,16,15,16,11
HUA,2021-01-20,Wednesday,12,HUA4421612,38,36,37,27
HUA,2021-01-20,Wednesday,13,HUA4421613,45,43,43,32
HUA,2021-01-20,Wednesday,14,HUA4421614,33,32,32,24
HUA,2021-01-20,Wednesday,15,HUA4421615,24,23,23,17
HUA,2021-01-20,Wednesday,16,HUA4421616,24,23,24,17
HUA,2021-01-20,Wednesday,17,HUA4421617,37,35,35,26
HUA,2021-01-20,Wednesday,18,HUA4421618,62,59,60,44
HUA,2021-01-20,Wednesday,19,HUA4421619,73,69,71,52
HUA,2021-01-20,Wednesday,20,HUA4421620,49,47,48,35
HUA,2021-01-20,Wednesday,21,HUA4421621,9,9,9,6
HUA,2021-01-20,Wednesday,22,HUA4421622,0,0,0,0
CHB,2021-01-07,Thursday,8,CHB442038,0,0,0,0
CHB,2021-01-07,Thursday,9,CHB442039,0,0,0,0
CHB,2021-01-07,Thursday,10,CHB4420310,0,1,1,1
CHB,2021-01-07,Thursday,11,CHB4420311,0,1,1,2
CHB,2021-01-07,Thursday,12,CHB4420312,1,7,7,8
CHB,2021-01-07,Thursday,13,CHB4420313,1,7,7,8
CHB,2021-01-07,Thursday,14,CHB4420314,0,4,4,5
CHB,2021-01-07,Thursday,15,CHB4420315,0,4,4,4
CHB,2021-01-07,Thursday,16,CHB4420316,0,4,4,5
CHB,2021-01-07,Thursday,17,CHB4420317,1,8,8,9
CHB,2021-01-07,Thursday,18,CHB4420318,1,14,14,15
CHB,2021-01-07,Thursday,19,CHB4420319,2,22,22,24
CHB,2021-01-07,Thursday,20,CHB4420320,1,12,12,13
CHB,2021-01-07,Thursday,21,CHB4420321,0,3,3,3
CHB,2021-01-07,Thursday,22,CHB4420322,0,0,0,0
CHB,2021-01-08,Friday,8,CHB442048,0,0,0,0
CHB,2021-01-08,Friday,9,CHB442049,0,0,0,0
CHB,2021-01-08,Friday,10,CHB4420410,0,1,1,1
CHB,2021-01-08,Friday,11,CHB4420411,0,0,0,0
CHB,2021-01-08,Friday,12,CHB4420412,3,6,6,7
CHB,2021-01-08,Friday,13,CHB4420413,2,4,4,4
CHB,2021-01-08,Friday,14,CHB4420414,2,3,3,4
CHB,2021-01-08,Friday,15,CHB4420415,2,3,3,4
CHB,2021-01-08,Friday,16,CHB4420416,2,4,4,5
CHB,2021-01-08,Friday,17,CHB4420417,5,9,9,10
CHB,2021-01-08,Friday,18,CHB4420418,8,17,17,18
CHB,2021-01-08,Friday,19,CHB4420419,10,20,21,22
CHB,2021-01-08,Friday,20,CHB4420420,8,16,16,18
CHB,2021-01-08,Friday,21,CHB4420421,2,4,4,4
CHB,2021-01-08,Friday,22,CHB4420422,0,0,0,0
CHB,2021-01-09,Saturday,8,CHB442058,0,0,0,0
CHB,2021-01-09,Saturday,9,CHB442059,0,0,0,0
CHB,2021-01-09,Saturday,10,CHB4420510,1,1,1,1
CHB,2021-01-09,Saturday,11,CHB4420511,1,2,2,2
CHB,2021-01-09,Saturday,12,CHB4420512,5,6,6,7
CHB,2021-01-09,Saturday,13,CHB4420513,4,5,5,5
CHB,2021-01-09,Saturday,14,CHB4420514,4,5,5,5
CHB,2021-01-09,Saturday,15,CHB4420515,1,2,2,2
CHB,2021-01-09,Saturday,16,CHB4420516,2,3,3,3
CHB,2021-01-09,Saturday,17,CHB4420517,5,6,6,7
CHB,2021-01-09,Saturday,18,CHB4420518,9,12,12,13
CHB,2021-01-09,Saturday,19,CHB4420519,17,22,22,23
CHB,2021-01-09,Saturday,20,CHB4420520,16,20,21,22
CHB,2021-01-09,Saturday,21,CHB4420521,4,6,6,6
CHB,2021-01-09,Saturday,22,CHB4420522,0,1,1,1
CHB,2021-01-10,Sunday,8,CHB442068,0,0,0,0
CHB,2021-01-10,Sunday,9,CHB442069,1,1,1,1
CHB,2021-01-10,Sunday,10,CHB4420610,1,1,1,1
CHB,2021-01-10,Sunday,11,CHB4420611,1,2,2,2
CHB,2021-01-10,Sunday,12,CHB4420612,5,9,9,9
CHB,2021-01-10,Sunday,13,CHB4420613,5,8,8,9
CHB,2021-01-10,Sunday,14,CHB4420614,3,5,5,5
CHB,2021-01-10,Sunday,15,CHB4420615,2,3,3,4
CHB,2021-01-10,Sunday,16,CHB4420616,2,3,3,3
CHB,2021-01-10,Sunday,17,CHB4420617,3,5,5,5
CHB,2021-01-10,Sunday,18,CHB4420618,8,14,14,15
CHB,2021-01-10,Sunday,19,CHB4420619,10,18,18,20
CHB,2021-01-10,Sunday,20,CHB4420620,8,15,15,16
CHB,2021-01-10,Sunday,21,CHB4420621,2,4,4,5
CHB,2021-01-10,Sunday,22,CHB4420622,0,0,0,0
CHB,2021-01-11,Monday,8,CHB442078,0,0,0,0
CHB,2021-01-11,Monday,9,CHB442079,0,0,0,0
CHB,2021-01-11,Monday,10,CHB4420710,0,1,1,1
CHB,2021-01-11,Monday,11,CHB4420711,1,2,2,2
CHB,2021-01-11,Monday,12,CHB4420712,3,6,6,7
CHB,2021-01-11,Monday,13,CHB4420713,2,4,5,5
CHB,2021-01-11,Monday,14,CHB4420714,2,4,4,5
CHB,2021-01-11,Monday,15,CHB4420715,1,2,2,2
CHB,2021-01-11,Monday,16,CHB4420716,2,4,5,5
CHB,2021-01-11,Monday,17,CHB4420717,4,7,7,8
CHB,2021-01-11,Monday,18,CHB4420718,7,13,14,14
CHB,2021-01-11,Monday,19,CHB4420719,12,22,22,24
CHB,2021-01-11,Monday,20,CHB4420720,9,16,17,18
CHB,2021-01-11,Monday,21,CHB4420721,3,5,5,6
CHB,2021-01-11,Monday,22,CHB4420722,0,0,0,0
CHB,2021-01-12,Tuesday,8,CHB442088,0,0,0,0
CHB,2021-01-12,Tuesday,9,CHB442089,0,0,1,1
CHB,2021-01-12,Tuesday,10,CHB4420810,0,0,1,1
CHB,2021-01-12,Tuesday,11,CHB4420811,1,1,1,1
CHB,2021-01-12,Tuesday,12,CHB4420812,2,5,5,6
CHB,2021-01-12,Tuesday,13,CHB4420813,3,6,6,7
CHB,2021-01-12,Tuesday,14,CHB4420814,2,4,5,5
CHB,2021-01-12,Tuesday,15,CHB4420815,1,3,3,3
CHB,2021-01-12,Tuesday,16,CHB4420816,2,4,4,4
CHB,2021-01-12,Tuesday,17,CHB4420817,3,7,7,7
CHB,2021-01-12,Tuesday,18,CHB4420818,6,13,14,14
CHB,2021-01-12,Tuesday,19,CHB4420819,12,25,25,27
CHB,2021-01-12,Tuesday,20,CHB4420820,7,16,16,17
CHB,2021-01-12,Tuesday,21,CHB4420821,2,4,4,4
CHB,2021-01-12,Tuesday,22,CHB4420822,0,0,0,0
CHB,2021-01-13,Wednesday,8,CHB442098,0,0,0,0
CHB,2021-01-13,Wednesday,9,CHB442099,0,0,0,0
CHB,2021-01-13,Wednesday,10,CHB4420910,0,1,1,1
CHB,2021-01-13,Wednesday,11,CHB4420911,1,2,2,2
CHB,2021-01-13,Wednesday,12,CHB4420912,2,5,5,6
CHB,2021-01-13,Wednesday,13,CHB4420913,2,5,6,6
CHB,2021-01-13,Wednesday,14,CHB4420914,1,4,4,4
CHB,2021-01-13,Wednesday,15,CHB4420915,1,2,2,2
CHB,2021-01-13,Wednesday,16,CHB4420916,1,4,4,4
CHB,2021-01-13,Wednesday,17,CHB4420917,3,8,8,9
CHB,2021-01-13,Wednesday,18,CHB4420918,6,15,15,17
CHB,2021-01-13,Wednesday,19,CHB4420919,9,21,21,23
CHB,2021-01-13,Wednesday,20,CHB4420920,7,17,17,18
CHB,2021-01-13,Wednesday,21,CHB4420921,2,5,5,5
CHB,2021-01-13,Wednesday,22,CHB4420922,0,0,0,0
CHB,2021-01-14,Thursday,8,CHB442108,0,0,0,0
CHB,2021-01-14,Thursday,9,CHB442109,0,0,0,0
CHB,2021-01-14,Thursday,10,CHB4421010,0,1,1,1
CHB,2021-01-14,Thursday,11,CHB4421011,1,1,1,2
CHB,2021-01-14,Thursday,12,CHB4421012,4,7,7,8
CHB,2021-01-14,Thursday,13,CHB4421013,4,7,7,8
CHB,2021-01-14,Thursday,14,CHB4421014,2,4,4,5
CHB,2021-01-14,Thursday,15,CHB4421015,2,4,4,4
CHB,2021-01-14,Thursday,16,CHB4421016,2,4,4,5
CHB,2021-01-14,Thursday,17,CHB4421017,4,8,8,9
CHB,2021-01-14,Thursday,18,CHB4421018,7,14,14,15
CHB,2021-01-14,Thursday,19,CHB4421019,11,22,22,24
CHB,2021-01-14,Thursday,20,CHB4421020,6,12,12,13
CHB,2021-01-14,Thursday,21,CHB4421021,2,3,3,3
CHB,2021-01-14,Thursday,22,CHB4421022,0,0,0,0
CHB,2021-01-15,Friday,8,CHB442118,0,0,0,0
CHB,2021-01-15,Friday,9,CHB442119,0,0,0,0
CHB,2021-01-15,Friday,10,CHB4421110,1,1,1,1
CHB,2021-01-15,Friday,11,CHB4421111,0,0,0,0
CHB,2021-01-15,Friday,12,CHB4421112,7,6,6,7
CHB,2021-01-15,Friday,13,CHB4421113,5,4,4,4
CHB,2021-01-15,Friday,14,CHB4421114,4,3,3,4
CHB,2021-01-15,Friday,15,CHB4421115,4,3,3,4
CHB,2021-01-15,Friday,16,CHB4421116,5,4,4,5
CHB,2021-01-15,Friday,17,CHB4421117,11,9,9,10
CHB,2021-01-15,Friday,18,CHB4421118,20,17,17,18
CHB,2021-01-15,Friday,19,CHB4421119,24,20,21,22
CHB,2021-01-15,Friday,20,CHB4421120,19,16,16,17
CHB,2021-01-15,Friday,21,CHB4421121,5,4,4,4
CHB,2021-01-15,Friday,22,CHB4421122,0,0,0,0
CHB,2021-01-16,Saturday,8,CHB442128,0,0,0,0
CHB,2021-01-16,Saturday,9,CHB442129,0,0,0,0
CHB,2021-01-16,Saturday,10,CHB4421210,1,1,1,1
CHB,2021-01-16,Saturday,11,CHB4421211,1,2,2,2
CHB,2021-01-16,Saturday,12,CHB4421212,6,6,6,7
CHB,2021-01-16,Saturday,13,CHB4421213,4,5,5,5
CHB,2021-01-16,Saturday,14,CHB4421214,4,5,5,5
CHB,2021-01-16,Saturday,15,CHB4421215,2,2,2,2
CHB,2021-01-16,Saturday,16,CHB4421216,2,3,3,3
CHB,2021-01-16,Saturday,17,CHB4421217,5,6,6,7
CHB,2021-01-16,Saturday,18,CHB4421218,10,12,12,13
CHB,2021-01-16,Saturday,19,CHB4421219,19,22,22,23
CHB,2021-01-16,Saturday,20,CHB4421220,18,20,21,22
CHB,2021-01-16,Saturday,21,CHB4421221,5,6,6,6
CHB,2021-01-16,Saturday,22,CHB4421222,1,1,1,1
CHB,2021-01-17,Sunday,8,CHB442138,0,0,0,0
CHB,2021-01-17,Sunday,9,CHB442139,1,1,1,1
CHB,2021-01-17,Sunday,10,CHB4421310,1,1,1,1
CHB,2021-01-17,Sunday,11,CHB4421311,2,2,2,2
CHB,2021-01-17,Sunday,12,CHB4421312,6,9,9,9
CHB,2021-01-17,Sunday,13,CHB4421313,6,8,8,9
CHB,2021-01-17,Sunday,14,CHB4421314,3,5,5,5
CHB,2021-01-17,Sunday,15,CHB4421315,2,3,3,4
CHB,2021-01-17,Sunday,16,CHB4421316,2,3,3,3
CHB,2021-01-17,Sunday,17,CHB4421317,3,5,5,5
CHB,2021-01-17,Sunday,18,CHB4421318,9,14,14,15
CHB,2021-01-17,Sunday,19,CHB4421319,12,18,18,20
CHB,2021-01-17,Sunday,20,CHB4421320,10,15,15,16
CHB,2021-01-17,Sunday,21,CHB4421321,3,4,4,5
CHB,2021-01-17,Sunday,22,CHB4421322,0,0,0,0
CHB,2021-01-18,Monday,8,CHB442148,0,0,0,0
CHB,2021-01-18,Monday,9,CHB442149,0,0,0,0
CHB,2021-01-18,Monday,10,CHB4421410,1,1,1,1
CHB,2021-01-18,Monday,11,CHB4421411,1,2,2,2
CHB,2021-01-18,Monday,12,CHB4421412,4,6,6,7
CHB,2021-01-18,Monday,13,CHB4421413,3,4,5,5
CHB,2021-01-18,Monday,14,CHB4421414,3,4,4,5
CHB,2021-01-18,Monday,15,CHB4421415,1,2,2,2
CHB,2021-01-18,Monday,16,CHB4421416,3,4,5,5
CHB,2021-01-18,Monday,17,CHB4421417,5,7,7,7
CHB,2021-01-18,Monday,18,CHB4421418,9,13,14,14
CHB,2021-01-18,Monday,19,CHB4421419,15,22,22,24
CHB,2021-01-18,Monday,20,CHB4421420,11,16,17,18
CHB,2021-01-18,Monday,21,CHB4421421,4,5,5,6
CHB,2021-01-18,Monday,22,CHB4421422,0,0,0,0
CHB,2021-01-19,Tuesday,8,CHB442158,0,0,0,0
CHB,2021-01-19,Tuesday,9,CHB442159,0,0,1,1
CHB,2021-01-19,Tuesday,10,CHB4421510,0,0,1,1
CHB,2021-01-19,Tuesday,11,CHB4421511,1,1,1,1
CHB,2021-01-19,Tuesday,12,CHB4421512,5,5,5,5
CHB,2021-01-19,Tuesday,13,CHB4421513,6,6,6,7
CHB,2021-01-19,Tuesday,14,CHB4421514,4,4,5,5
CHB,2021-01-19,Tuesday,15,CHB4421515,3,3,3,3
CHB,2021-01-19,Tuesday,16,CHB4421516,4,4,4,4
CHB,2021-01-19,Tuesday,17,CHB4421517,7,7,7,7
CHB,2021-01-19,Tuesday,18,CHB4421518,13,13,14,14
CHB,2021-01-19,Tuesday,19,CHB4421519,24,25,25,26
CHB,2021-01-19,Tuesday,20,CHB4421520,15,16,16,17
CHB,2021-01-19,Tuesday,21,CHB4421521,4,4,4,4
CHB,2021-01-19,Tuesday,22,CHB4421522,0,0,0,0
